modality,scene_token,timestamp,rotation,x,y,z,yaw,velocity,acceleration,heading_change_rate,delta_local_x,delta_local_y
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:18.447571,"[0.41284620363879587, 0.011700167120465284, 0.0018350596257384754, -0.9107237510829269]",707.4481435884431,1791.3005239468062,0.0,-2.290303320858403,4.655753602106626,-0.07738329224699332,-0.0627748524934946,0.0493001425186983,2.329291927025457
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:18.948012,"[0.390783157267678, 0.01835125563680318, 0.0038963968985234023, -0.9202915698319025]",705.871116199194,1789.5997177285249,0.0,-2.338346528914299,4.634772843323061,-0.04192454012274103,-0.09600174257484079,0.06527572381355595,2.318511647257087
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:19.448435,"[0.35606919582103946, 0.022991218919792097, 0.003584175563363697, -0.9341698375164295]",704.2331339457438,1788.0377522888532,0.0,-2.413049718580941,4.522859820398721,-0.22363684907436338,-0.1492800883785156,0.09412596544373986,2.2613850180753925
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:19.948316,"[0.30876734253494686, 0.020659160662755964, 0.003699910068392599, -0.9509060089883244]",702.553089089722,1786.6938654282192,0.0,-2.5135369702297896,4.303852508879765,-0.43811889533500153,-0.20102234661619192,0.11581073065271985,2.148294785893188
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:20.448191,"[0.2369298294817879, 0.02388677284855816, 0.0067420186868232404, -0.9712096700345598]",700.7567181092842,1785.6000070126443,0.0,-2.6630775358427057,4.207463606415447,-0.19282601143149314,-0.2991559202058836,0.17037932303019532,2.0962933523166427
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:20.947518,"[0.14577344713407092, 0.02250726744900261, 0.0038097561033429107, -0.9890546045497501]",698.884285628757,1784.8536030844143,0.0,-2.848948652327033,4.036871197644036,-0.3416446712703528,-0.3722432724133227,0.19961566116026985,2.005810510997963
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:21.447959,"[0.04827121793530173, 0.015147180615975437, 0.001609445097046418, -0.9987181094407516]",696.9786896115409,1784.493168150669,0.0,-3.045028135489111,3.875349540978609,-0.3227586402101885,-0.3918133869168953,0.2046246741570089,1.9285585977667634
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:21.947812,"[-0.07209913278723035, 0.011301688386546726, -0.00021413733341148688, -0.9973334151807728]",695.031887732036,1784.5376789769668,0.0,2.9972463485548264,3.8957666575016976,0.04084624184127862,12.088102870331753,0.23200342216636285,1.933440762941659
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:22.447730,"[-0.19937675686421988, 0.00272564894075421, 0.000679432249598774, -0.9799188833939149]",693.0430360875839,1785.1107470067323,0.0,2.7401411817910684,4.140214152782612,0.488975182491757,-0.5142946778546843,0.28102072109019294,2.050601176410705
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:22.947023,"[-0.30378439065338125, -0.0034294684361261844, 0.0028418690357977215, -0.9527303955065058]",691.1344013367822,1786.1973865609737,0.0,2.5242755669100876,4.3987918639278165,0.5178877155201551,-0.43234256214483435,0.25443781352673045,2.181498001800083
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:23.446332,"[-0.3560394532250425, -0.007952348945266578, 0.004994417956899427, -0.9344237388266299]",689.3402121435973,1787.6525568172692,0.0,2.4135405167697956,4.626625738035107,0.45629835253778733,-0.2217765955356141,0.1480303447656237,2.305368159920895
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:23.946219,"[-0.3694155058584845, -0.01043717744340299, 0.00480093287405042, -0.9291933062618742]",687.5509115546441,1789.3279629521714,0.0,2.3847941617523656,4.903590160143099,0.554054060433643,-0.057505706324489446,0.060012896275936534,2.450506226635002
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:24.446640,"[-0.3691987774313199, -0.010856664946782087, 0.004435211964790499, -0.9292764521197556]",685.6856305048951,1791.0941331305528,0.0,2.3852471838268086,5.133237737973959,0.4589087544904381,0.0009052819015248699,0.0033755962233950054,2.5687777441628654
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:24.946513,"[-0.3692476407224469, -0.011678395875631197, 0.006959189037193354, -0.929231598999207]",683.7998853640001,1792.8990188587436,0.0,2.385178436436766,5.221919141557983,0.17740786876671516,-0.00013752971263196538,0.018655170283687905,2.6102297241541024
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:25.447134,"[-0.3676022695290371, -0.010263770991429704, 0.005355662553535555, -0.9299110405413784]",681.8289896189303,1794.7641144322467,0.0,2.3887085782913906,5.420241999390879,0.3961536927793608,0.007051525714311874,0.0038260593992927028,2.7134842725736896
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:25.947391,"[-0.3663817669237863, -0.010767681104549575, 0.0058797241940836175, -0.9303837309158176]",679.787982943174,1796.6884876041354,0.0,2.391335732285162,5.607436968020868,0.3741975996937345,0.0052516086606913,0.00872296488093105,2.8051460327495015
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:26.447815,"[-0.37110760278665655, -0.010342805595043577, 0.007006152550266299, -0.9285058359282437]",677.7124882221995,1798.651751633201,0.0,2.3811923663639973,5.709030978529442,0.20301586356484497,-0.02026954326963678,0.021026801515109605,2.8568587396359515
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:26.948247,"[-0.37620620603280064, -0.0122681573365168, 0.006671617350860132, -0.9264307164488328]",675.6390425863514,1800.6705688736756,0.0,2.370160373162947,5.782852906580343,0.14751640193053522,-0.02204493957430841,0.033711951460232426,2.8937282801921436
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:27.449248,"[-0.3789723080965058, -0.01155416910915515, 0.006841743367552611, -0.9253105864626734]",673.4555321379873,1802.8288751995765,0.0,2.3641996622273265,6.128091184317523,0.6890969833137659,-0.011897602870294791,0.025055387822682018,3.070077572648546
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:27.949081,"[-0.3813660625466534, -0.010306311349968277, 0.006297162401813754, -0.924345201767016]",671.3094255874967,1804.9841514275513,0.0,2.3590303987357073,6.085120114816754,-0.08597085326652948,-0.010341981204960795,0.030831499714038646,3.041387572072612
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:28.448966,"[-0.38313792725631246, -0.011601945766663738, 0.00505961722786793, -0.9236044195572426]",669.1911883845346,1807.1113477745082,0.0,2.3551498181297124,6.005344302533508,-0.15958832988236613,-0.007762946689728524,0.014848360717036213,3.001944815066289
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:28.948287,"[-0.38387395319978923, -0.013263114671772975, 0.006379575104863783, -0.9232682052716052]",667.0860644844829,1809.2402669566923,0.0,2.3535500030047696,5.996078385137343,-0.018557035246193225,-0.0032039812564317997,0.013698131560862414,2.9939365190384146
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:29.448168,"[-0.3795458292122601, -0.012487231759051622, 0.00698462781690541, -0.9250622938725976]",665.0621488251711,1811.2863781683113,0.0,2.362946905553898,5.757343036431977,-0.4775843624890045,0.018798279088680116,0.008083894563729377,2.8779750410608878
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:29.948039,"[-0.3643236384127183, -0.011699767326442866, 0.006476216296324486, -0.9311763853109191]",663.1313953987776,1813.167064510506,0.0,2.3957567301152003,5.392045991666407,-0.730782631450054,0.0656365833611116,-0.017203705703093597,2.6952725175309613
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:30.447364,"[-0.33383099510569325, -0.012772371375067988, 0.006719753528112096, -0.9425224549838177]",661.2948354163689,1814.7730577378575,0.0,2.460848412682763,4.886008705614325,-1.0134427197758624,0.13035935025797366,-0.06662837368417751,2.4387963168547624
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:30.947236,"[-0.2836824598952626, -0.016397164565240072, 0.0077288010677457, -0.958746922068618]",659.4622387860842,1816.1186857731398,0.0,2.5663300106841,4.548306422139469,-0.6755775147934978,0.2110172164100751,-0.10769054215922003,2.271019146946565
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:31.447166,"[-0.2166857670851621, -0.02820246538371738, 0.006386121547233683, -0.9758130541966419]",657.6926834505499,1817.1171388349185,0.0,2.7045773435850022,4.06418048347621,-0.9683874515697392,0.27653338047507087,-0.12498426480939184,2.0279579718631218
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:31.947010,"[-0.1261345882217958, -0.03739086054739983, 0.004730617087603389, -0.991296933548981]",655.8482943880199,1817.80698454803,0.0,2.888466876433259,3.9395831827330148,-0.2492723744672235,0.36789384857726976,-0.1556007307332723,1.9630197488751606
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:32.446890,"[-0.020651221505299078, -0.0400633263866227, 0.0006144916162790105, -0.9989835230519224]",653.9859734300842,1818.109453753626,0.0,3.100236895890307,3.77435358967022,-0.33053851536927853,0.42364171292519803,-0.17355272088107038,1.8787246801421549
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:32.947312,"[0.08469674328767207, -0.038930964100858986, -0.003258338895256181, -0.9956406103299943]",652.1785210109658,1818.008889634103,0.0,-2.9718619308675756,3.6174426397752386,-0.31355725746466223,-12.1339565941503,-0.17520539349620337,1.8017492776749158
lidar,325cef682f064c55a255f2625c533b75,2018-10-08 07:37:33.447765,"[0.18484314592775866, -0.0342543820485594, -0.005616434210950702, -0.9821548270923248]",650.486841739074,1817.543033825678,0.0,-2.7694845423521763,3.50612559917745,-0.22243255729866498,0.40438840113936614,-0.17340829618006764,1.7460612692594226
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:17.047675,"[0.35586349629036024, 0.0018272554715331115, -0.009019576121207535, 0.9344926326044719]",1316.378189636131,1038.5936709470902,0.0,2.4139611359971402,1.3426486386366726e-05,-2.8608106327196157e-05,4.079282327451309e-05,0.0,0.0
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:17.547543,"[0.35585854220752444, 0.0018180095424274556, -0.00906666582225967, 0.934494081495494]",1316.3781968638182,1038.5936703559403,0.0,2.4139720190830323,1.4507473511849e-05,2.1625451628875514e-06,2.177191957083229e-05,4.3657128848947295e-06,-5.790463710456317e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:18.047428,"[0.3559189826878399, 0.0018057365272423622, -0.009148368803714158, 0.934470290820569]",1316.378185650685,1038.5936853755643,0.0,2.4138431917619583,3.74958730804712e-05,4.598737623377817e-05,-0.0002577139163487577,3.758244197686781e-06,1.836298070857616e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:18.547291,"[0.3558653327579589, 0.0018169515677897313, -0.00921244070913224, 0.9344900719452554]",1316.3781927982718,1038.5936833361334,0.0,2.4139586295698807,1.486977643991637e-05,-4.526459578035348e-05,0.0002309388931016042,3.231721029365732e-06,-6.693523293244633e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:19.047201,"[0.3558838696146912, 0.0019392175725674314, -0.009344327081995516, 0.9344814574589826]",1316.3782011261528,1038.5936796189335,0.0,2.4139212381946717,1.8242930330108906e-05,6.747522334405263e-06,-7.479621373641802e-05,2.763093406922822e-06,-8.691173216085696e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:19.547057,"[0.355864993184358, 0.0021332674086248253, -0.009421339174719288, 0.934487449976839]",1316.3782017058331,1038.5936823255845,0.0,2.4139641744030302,5.5376544259609e-06,-2.541787215547679e-05,8.589715509764921e-05,2.406688920593098e-06,1.3674199654589599e-06
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:20.046941,"[0.35582830206932925, 0.002102963384594408, -0.009427258480465665, 0.9345014305976229]",1316.3782131163682,1038.5936748748054,0.0,2.4140424558090987,2.7261740327250223e-05,4.345825411753392e-05,0.00015659914313814806,2.02525572034875e-06,-1.3476377821840513e-05
lidar,6f83169d067343658251f72e1dd17dbc,2018-08-28 20:48:20.546798,"[0.35582085191564283, 0.002005503774377996, -0.009405548759393294, 0.9345047003355158]",1316.378214774106,1038.5936757550835,0.0,2.414057264899862,3.7549967709944095e-06,-4.702693681644113e-05,2.9626654750172195e-05,1.759862287248821e-06,-6.525863204876406e-07
