instance_token,translation,yaw,velocity,acceleration,heading_change_rate,timestamp,scene_token
c1958768d48640948f6053d04cffd35b,"[414.858, 1107.239, 0.988]",-0.37589156100215376,2.6765687002827994,-0.26759770201912936,0.0,1532402940197958,cc8c0bf57f984915a77078b10eb33198
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489301047243,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,-5.353137400565599,0.0,1535489301547107,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489302046988,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489302547429,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489303047308,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489303447089,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489303946971,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489304446846,6f83169d067343658251f72e1dd17dbc
d02ce7e39f534cb8b67ef101e32dbba7,"[1331.381, 1089.942, 3.241]",0.9083915157873915,0.0,0.0,0.0,1535489304947267,6f83169d067343658251f72e1dd17dbc
813f2ab6ce964dce81bf47aadc0c854f,"[1281.473, 1031.847, 0.364]",0.8296422599420871,8.324340254756633,0.0,-0.03487758070412697,1535489306946757,6f83169d067343658251f72e1dd17dbc
813f2ab6ce964dce81bf47aadc0c854f,"[1285.19, 1035.681, 0.414]",0.8121889674221439,10.682550251578448,16.648680509513266,-0.03491489275028697,1535489307446638,6f83169d067343658251f72e1dd17dbc
813f2ab6ce964dce81bf47aadc0c854f,"[1288.26, 1038.767, 0.464]",0.7598290898623139,8.707530795925788,4.71641999364363,-0.1047390332963745,1535489307946546,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1278.063, 1029.09, 0.375]",0.7598290898623139,6.910077615595613,0.0,0.0,1535489301547107,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1280.981, 1032.367, 0.325]",0.7598290898623139,8.777839978378319,-3.5949063606603495,0.0,1535489302046988,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1283.902, 1035.648, 0.374]",0.7598290898623139,8.777976839160484,3.735524725565412,0.0,1535489302547429,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1286.929, 1039.029, 0.524]",0.7598290898623139,9.078293016442952,0.0002737215643300317,0.0,1535489303047308,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1289.153, 1041.547, 0.484]",0.7598290898623139,8.403447772205228,0.6006323545649366,0.0,1535489303447089,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1292.953, 1045.332, 0.933]",0.7598290898623139,10.729363344828489,-1.3496904884754493,0.0,1535489303946971,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1296.577, 1048.95, 0.933]",0.7598290898623139,10.244297801344986,4.651831145246522,0.0,1535489304446846,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1299.902, 1052.394, 1.183]",0.7598290898623139,9.566239667614553,-0.9701310869670046,0.0,1535489304947267,6f83169d067343658251f72e1dd17dbc
9cbb3b5b8bf849599abcb0228eea3edd,"[1303.041, 1055.643, 1.433]",0.7947356749022005,9.037429882108084,-1.356116267460866,0.06982935253356362,1535489305447151,6f83169d067343658251f72e1dd17dbc
9c81acda9a6d4d15bd4e4a315a669d71,"[1334.824, 1094.85, 3.199]",0.8560316382275627,0.0,0.0,0.0,1535489299547057,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1269.744, 1025.178, 1.042]",0.893503857274899,0.7630230957933913,0.0,0.0,1535489296547795,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1270.216, 1025.754, 0.992]",0.893503857274899,1.4897330192503555,1.5260461915867827,0.0,1535489297047675,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1270.837, 1026.506, 1.042]",0.893503857274899,1.9510477340467325,1.4534198469139283,0.0,1535489297547543,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1271.945, 1027.51, 1.042]",0.893503857274899,2.991126988473365,0.922629429592754,0.0,1535489298047428,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1273.176, 1028.802, 1.042]",0.893503857274899,3.570080676148244,2.080158508853265,0.0,1535489298547291,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1274.804, 1030.845, 1.159]",0.893503857274899,5.225588474217754,1.1579073753497582,0.0,1535489299047201,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1276.432, 1032.888, 1.275]",0.893503857274899,5.22615177302791,3.31101559613902,0.0,1535489299547057,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1278.06, 1034.931, 1.392]",0.893503857274899,5.225857646109998,0.0011265976203116423,0.0,1535489300046941,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1280.092, 1037.034, 1.342]",0.893503857274899,5.850308841223699,-0.0005882538358239486,0.0,1535489300546798,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1281.848, 1039.739, 1.292]",0.9633170273546723,6.44424620562341,1.2489023902274017,0.13950221413931344,1535489301047243,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1283.226, 1042.129, 1.292]",1.0505834899543889,5.519102454329051,1.1878747287994234,0.17458037565324933,1535489301547107,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1284.484, 1044.621, 1.292]",1.1378499525541053,5.584384552285212,-1.8502875025887189,0.1745744637514366,1535489302046988,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1285.299, 1047.19, 1.292]",1.2600230001937087,5.385608235001344,0.1305641959123225,0.24413085196575865,1535489302547429,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1285.705, 1049.712, 1.592]",1.4171026328731982,5.110176599987263,-0.39755263456773626,0.31423523375016477,1535489303047308,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1285.636, 1052.308, 1.832]",1.5392756805128014,6.495848725235346,-0.550863270028163,0.30559994370655197,1535489303447089,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1285.25, 1055.131, 1.932]",1.7138098277396634,5.699880267209086,2.771344250496167,0.3491507060287959,1535489303946971,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1284.38, 1057.845, 2.032]",1.8883415309116676,5.7014933618742845,-1.5919369160525196,0.34915064605697804,1535489304446846,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1282.938, 1060.407, 2.032]",2.080327748631044,5.874922227302274,0.003226189330396423,0.38364954923193856,1535489304947267,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1281.288, 1062.967, 2.082]",2.2374073813105335,6.092750063753384,0.3468577308559784,0.31423208640103584,1535489305447151,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1278.828, 1065.248, 2.032]",2.359580428950137,6.711336541086706,0.43565567290221985,0.24441066070223255,1535489305947019,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1276.095, 1067.545, 1.982]",2.53411335414957,7.149860199008487,1.2371729546666455,0.34953970321269856,1535489306446341,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1272.972, 1069.89, 2.058]",2.53411335414957,7.804311142915505,0.8770473158435621,0.0,1535489306946757,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1269.852, 1072.233, 2.133]",2.53411335414957,7.805458720685904,1.3089018878140362,0.0,1535489307446638,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1266.683, 1074.845, 1.947]",2.53411335414957,8.214941282328482,0.002295155540796401,0.0,1535489307946546,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1263.572, 1077.161, 2.06]",2.53411335414957,8.617341491142453,0.8189651232851567,0.0,1535489308396618,6f83169d067343658251f72e1dd17dbc
2e19253f3bac458191cf64ff2b22ba2b,"[1259.988, 1079.821, 1.974]",2.53411335414957,8.928602848270527,0.8048004176279413,0.0,1535489308896501,6f83169d067343658251f72e1dd17dbc
6a0d7a293cc34a84b9857a4fa38cd4a3,"[1284.142, 1031.886, 0.384]",0.7534062782132186,3.0941994551641816,0.0,0.0,1535489296547795,6f83169d067343658251f72e1dd17dbc
6a0d7a293cc34a84b9857a4fa38cd4a3,"[1285.858, 1033.594, 0.309]",0.7534062782132186,4.843442149691452,-11.668806786212691,0.0,1535489297047675,6f83169d067343658251f72e1dd17dbc
6a0d7a293cc34a84b9857a4fa38cd4a3,"[1288.094, 1035.316, 0.384]",0.7534062782132186,5.645948015464314,3.49848538905454,0.0,1535489297547543,6f83169d067343658251f72e1dd17dbc
6a0d7a293cc34a84b9857a4fa38cd4a3,"[1290.574, 1037.882, 0.509]",0.7534062782132186,7.138802132071621,1.6050117315457246,0.0,1535489298047428,6f83169d067343658251f72e1dd17dbc
6a0d7a293cc34a84b9857a4fa38cd4a3,"[1293.054, 1040.447, 0.634]",0.7534062782132186,7.1376736193122525,2.9857082332146145,0.0,1535489298547291,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1276.946, 1028.49, 0.516]",0.8279492905723337,6.713398339786251,0.0,0.0,1535489297047675,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1279.27, 1030.91, 0.566]",0.8279492905723337,6.712172609643151,-0.8485505590520024,0.0,1535489297547543,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1281.595, 1033.331, 0.616]",0.8279492905723337,6.714777014964637,-0.0024514602862009127,0.0,1535489298047428,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1284.592, 1036.288, 0.666]",0.793042705532447,8.422722904247152,0.00520881064297285,-0.06983228349202208,1535489298547291,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1287.134, 1039.577, 0.716]",0.8104959980523904,8.315170635606462,3.4158917785650296,0.03491287789221319,1535489299047201,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1290.078, 1042.498, 0.78]",0.793042705532447,8.296815884317187,-0.21510453728138046,-0.0349166413693211,1535489299547057,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1293.058, 1045.243, 1.016]",0.793042705532447,8.105069021449392,-0.03670950257854955,0.0,1535489300046941,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1295.91, 1048.427, 1.166]",0.793042705532447,8.551542474554555,-0.3834937257355904,0.0,1535489300546798,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1298.935, 1051.438, 1.366]",0.793042705532447,8.528627437274318,0.8929469062103266,0.0,1535489301047243,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1302.089, 1054.755, 1.566]",0.793042705532447,9.15676756458901,-0.04583007456047383,0.0,1535489301547107,6f83169d067343658251f72e1dd17dbc
e8ee78065abc41ac9dcae839a29eac0b,"[1305.188, 1058.102, 1.866]",0.793042705532447,9.124936134951037,1.2562802546293845,0.0,1535489302046988,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1278.054, 1029.742, 0.336]",0.8645488449819738,7.783070907744441,0.0,0.0,1535489303946971,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1280.696, 1032.599, 0.336]",0.8645488449819738,7.784647194195173,-2.683730454413192,0.0,1535489304446846,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1283.018, 1035.321, 0.336]",0.8470955524620305,7.1496707984441485,0.0031525729014649784,-0.034877231748357565,1535489304947267,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1286.413, 1039.257, 0.436]",0.8470955524620305,10.398201357457081,-1.2699527915020496,0.0,1535489305447151,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1290.036, 1042.962, 0.586]",0.7772823823822572,10.36674434916796,6.497061118025865,-0.13966323468698977,1535489305947019,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1293.975, 1046.769, 0.886]",0.7772823823822572,10.970961480587546,-0.0629140165782438,0.0,1535489306446341,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1297.922, 1050.584, 1.036]",0.7772823823822572,10.969590501779106,1.208434262839173,0.0,1535489306946757,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1301.634, 1054.167, 1.287]",0.7772823823822572,10.32075656790514,-0.0027419576168803417,0.0,1535489307446638,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1305.115, 1057.522, 1.537]",0.7772823823822572,9.670985998726934,-1.2976678677479327,0.0,1535489307946546,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1308.017, 1060.315, 1.762]",0.7772823823822572,8.949035247149816,-1.2995411383564104,0.0,1535489308396618,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1310.18, 1063.337, 1.913]",0.9169087225418038,7.434385611180689,-1.4439015031542368,0.27931807623480703,1535489308896501,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1312.029, 1066.181, 2.063]",0.9867218926215771,6.785993905549414,-3.029299271938253,0.1396584386280499,1535489309396386,6f83169d067343658251f72e1dd17dbc
d2583621ada8434c9b7265403b95054f,"[1313.418, 1068.919, 2.263]",1.0565350627013503,6.141992842229941,-1.2967834112625507,0.13966376760276134,1535489309896252,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1185.363, 1119.943, 2.248]",-0.603846967657527,8.496332360488895,0.0,0.0047176346150387865,1535489296547795,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1188.856, 1117.528, 1.93]",-0.6014887167978715,8.495158066090395,4.708679036517907,0.004717633239352837,1535489297047675,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1192.349, 1115.113, 1.954]",-0.5991305225498236,8.495360659864076,-0.0023485887969982855,0.004717632493082613,1535489297547543,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1195.842, 1112.698, 1.978]",-0.5967722481019986,8.49507703128684,0.0004051875473614075,0.00471763542533903,1535489298047428,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1199.336, 1110.283, 2.002]",-0.5944140774421203,8.497091374856955,-0.000567257154472145,0.00471763255715277,1535489298547291,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1202.829, 1107.868, 1.899]",-0.5920556850534462,8.494651623928169,0.004028687140230858,0.004717635104873128,1535489299047201,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1206.322, 1105.453, 1.796]",-0.5896975474170056,8.495567315468266,-0.004879501857573132,0.004717633996966986,1535489299547057,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1209.582, 1102.927, 1.721]",-0.5873392776868145,8.250130140581891,0.001831383080194371,0.0047176327380802074,1535489300046941,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1212.841, 1100.402, 1.646]",-0.5849811353327401,8.247772006681048,-0.49087434977274924,0.004717634434187001,1535489300546798,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1216.105, 1097.874, 1.571]",-0.5826202190099021,8.249651828606028,-0.004716267801686769,0.0047176349971961105,1535489301047243,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1219.364, 1095.349, 1.496]",-0.58026204363239,8.247653989279934,0.0037596438499605256,0.004717632994369275,1535489301547107,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1222.624, 1092.824, 1.421]",-0.5779037880551003,8.248956162532014,-0.003995678652188417,0.004717633676554122,1535489302046988,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1225.888, 1090.296, 1.346]",-0.5755428906027981,8.249718643286123,0.0026043465041603042,0.004717635497925344,1535489302547429,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1229.147, 1087.77, 1.271]",-0.5731846444607767,8.24863153510688,0.0015249615082169043,0.004717632802150771,1535489303047308,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1231.755, 1085.751, 1.211]",-0.5712986240420285,8.249979864663796,-0.0021742163584868024,0.004717634084885153,1535489303447089,6f83169d067343658251f72e1dd17dbc
d9a4df9e92804a44a039eb21e0dc1349,"[1234.949, 1083.4, 1.194]",-0.5712986240420285,7.933792213737468,0.002696659113833988,0.0,1535489303946971,6f83169d067343658251f72e1dd17dbc
